Product,Order ID,Item Processing cost,Weight,Revenue,Profit,Warehouse,Inventory,Customer,City,State,Order Date,Cost per unit,Profit margin,Average order size,Inventory turnover
Covergirl,67626,4.035228382,488.31483,3095.060759,800.9705625,California,173.4569526,CVS Pharmacy,Phoenix, Arizona,7/6/2021,0.008263579,25.87899318,488.31483,2.81519318
Urban Decay,70760,4.365155058,355.0555975,6488.410801,222.2946671,California,957.6305758,Amazon,San Antonio, Texas,11/17/2021,0.012294286,3.426026401,355.0555975,0.370764684
Covergirl,28533,3.510097099,147.6451687,5928.485296,100.6151395,California,873.3945223,Ulta Beauty,Miami, Florida,4/29/2023,0.02377387,1.697147491,435.3304897,0.169047509
MAC,44850,4.357282504,440.112098,7351.686845,975.8151884,New York,917.3148908,Walgreens,Dallas, Texas,10/26/2023,0.009900392,13.27335085,440.112098,0.479783008
Revlon,58593,4.21088905,344.779156,3466.995808,538.3203786,Chicago,221.7051007,Nordstrom,Denver, Colorado,12/16/2020,0.012213294,15.52699825,566.6530742,1.555125051
Covergirl,99426,2.673776325,651.6585893,4150.857828,638.8592939,New York,414.8851876,Ulta Beauty,Denver, Colorado,6/20/2023,0.004103032,15.39101845,651.6585893,1.570696204
Tarte,40434,2.863830489,885.8143608,3452.627724,988.8801255,Chicago,380.9372117,CVS Pharmacy,Houston, Texas,8/1/2020,0.003232992,28.64137708,995.5260352,2.325355291
Clinique,53949,1.452569131,678.7175811,9934.517424,878.4394891,Texas,566.0086034,Sephora,New York City, New York,4/11/2020,0.002140167,8.842296526,678.7175811,1.199129443
Estee Lauder,78959,2.699529687,719.1546759,1454.053888,329.4634524,California,903.4250813,MAC Cosmetics,Austin, Texas,1/30/2020,0.003753754,22.65826975,719.1546759,0.796031338
Revlon,95574,2.657074907,439.463017,5609.189255,581.5316769,New York,655.0847767,Ulta Beauty,Phoenix, Arizona,8/14/2020,0.006046185,10.36748183,439.463017,0.670849076
Tarte,59217,4.918215806,814.3377534,5398.17498,261.1584096,Florida,303.4208509,CVS Pharmacy,Houston, Texas,4/22/2020,0.006039528,4.837901894,814.3377534,2.683855611
Revlon,63549,2.502490623,870.626672,5230.799594,513.1066215,New York,817.5617775,MAC Cosmetics,Boston, Massachusetts,2/7/2021,0.002874356,9.809334354,870.626672,1.064906281
Revlon,96286,2.945841754,208.2973926,4122.5373,159.4890622,New York,825.9762301,Sephora,San Antonio, Texas,5/2/2020,0.01414248,3.8687112,208.2973926,0.252183277
NARS,44221,4.755391293,333.6790689,5562.035599,311.0983961,Chicago,576.4476376,Walgreens,San Diego, California,4/20/2022,0.014251392,5.593247122,333.6790689,0.578854083
Maybelline,68936,1.161277466,863.7024866,8918.339803,667.3785151,New York,363.9086326,Walmart,Dallas, Texas,8/3/2023,0.001344534,7.483214699,863.7024866,2.373404776
NARS,51398,2.220776238,101.3340823,5577.153836,452.6151646,California,667.2371017,Sephora,Houston, Texas,10/4/2023,0.021915393,8.115522324,101.3340823,0.151871175
Covergirl,21396,1.904433913,362.6919189,9392.248153,756.2814148,Florida,317.3293134,Nordstrom,New York City, New York,8/22/2021,0.005250831,8.05218732,362.6919189,1.142951198
MAC,31264,2.42288527,778.380436,7103.640787,112.373292,Texas,289.0531925,Target,Miami, Florida,9/1/2021,0.003112726,1.581911239,778.380436,2.692862269
Revlon,74860,1.501531544,825.622371,8179.622416,874.04528,Chicago,899.2535392,CVS Pharmacy,Houston, Texas,8/26/2022,0.001818666,10.68564337,825.622371,0.918119679
Loreal,27708,3.689833876,443.8610425,5214.640195,247.1319092,Chicago,552.0665549,MAC Cosmetics,San Antonio, Texas,5/2/2022,0.008313038,4.739193884,443.8610425,0.803999153
Loreal,22503,4.985332041,289.3108322,4204.213762,954.9203317,Texas,413.658789,Walgreens,Philadelphia, Pennsylvania,6/24/2020,0.01723175,22.71341054,289.3108322,0.699394863
Loreal,73823,4.092089879,829.6160126,6111.985304,305.5055305,New York,752.6109249,Boots,Los Angeles, California,6/18/2023,0.004932511,4.998466379,1828.718707,1.10231726
Loreal,73013,2.567264632,821.7864922,8261.689471,850.873939,Texas,527.4962011,Amazon,San Francisco, California,11/16/2023,0.003124004,10.29903075,821.7864922,1.557900304
Urban Decay,11253,1.290423229,476.2532319,8690.726241,218.0208906,Chicago,389.3572726,Walgreens,Los Angeles, California,10/13/2023,0.002709532,2.508661355,1059.100782,1.223177954
MAC,15342,3.113300461,430.2670392,9568.537195,576.0257226,New York,208.0713026,Nordstrom,Chicago, Illinois,3/29/2020,0.00723574,6.019997737,430.2670392,2.067882662
Loreal,42339,2.717485422,201.1698702,4121.878383,713.9786197,New York,393.6557447,Walmart,Boston, Massachusetts,9/23/2022,0.013508412,17.32168088,201.1698702,0.511029936
Urban Decay,42793,2.754872994,686.0181278,1234.462197,287.6691032,New York,178.201633,Walgreens,San Diego, California,5/4/2023,0.004015744,23.30319258,686.0181278,3.849673633
Covergirl,24240,4.877519539,664.8138207,7454.106787,856.3353952,New York,656.0896385,Target,Phoenix, Arizona,1/13/2022,0.00733667,11.48810206,1654.079839,1.013297241
Clinique,31906,1.891515672,396.9403113,4107.131485,436.8820758,Texas,573.4094125,Target,Boston, Massachusetts,4/9/2023,0.00476524,10.63715825,396.9403113,0.692245894
Estee Lauder,29932,4.228520135,607.4785476,2446.165803,240.252951,Texas,155.9757857,Amazon,Phoenix, Arizona,1/30/2020,0.006960773,9.821613511,607.4785476,3.894697787
Revlon,45863,4.215875963,657.2553312,7547.45328,585.8880743,Chicago,823.8102092,Boots,New York City, New York,6/16/2021,0.006414366,7.76272542,657.2553312,0.797823727
Revlon,25687,3.279478867,982.9219878,6050.379248,426.12014,New York,260.5290529,Target,Miami, Florida,7/3/2020,0.003336459,7.042866613,982.9219878,3.772792235
Tarte,37170,1.849341959,489.3439268,7089.944788,321.8926578,California,493.9985231,CVS Pharmacy,Seattle, Washington,2/24/2020,0.003779227,4.54012926,720.5554862,0.990577712
Covergirl,53700,2.046266062,909.3679017,2181.571676,999.0587157,Chicago,967.9617065,Nordstrom,San Antonio, Texas,1/20/2020,0.002250207,45.79536519,909.3679017,0.939466815
Revlon,54037,3.249950013,244.304841,3763.802927,579.9406608,Texas,246.1723124,Amazon,Houston, Texas,9/18/2021,0.013302847,15.40836946,244.304841,0.992413967
MAC,19825,2.934836604,120.9871891,8227.153263,838.3948878,California,418.7943534,CVS Pharmacy,Denver, Colorado,9/1/2020,0.024257416,10.19058307,801.1126403,0.288894032
Estee Lauder,57885,1.676935498,783.8735649,5636.505337,638.5491631,Texas,792.3473524,Walmart,Chicago, Illinois,5/3/2020,0.002139293,11.32881324,2047.441614,0.989305464
Maybelline,66549,4.527032038,652.1077917,2517.776052,551.2569882,Chicago,179.3111358,Walmart,San Diego, California,6/19/2022,0.006942153,21.89459971,652.1077917,3.63673895
Clinique,68921,2.421408974,853.7039361,4301.734078,380.1995496,Texas,629.1420343,Target,Phoenix, Arizona,2/8/2020,0.002836357,8.83828574,853.7039361,1.356933553
Maybelline,89280,2.355937402,676.4840505,6972.060841,636.4024049,Chicago,280.6112069,Sephora,Philadelphia, Pennsylvania,4/19/2020,0.003482621,9.127895172,676.4840505,2.41075208
Estee Lauder,60032,2.746566023,326.6503936,2312.903525,529.8325339,Chicago,416.6296413,MAC Cosmetics,Miami, Florida,12/24/2021,0.008408274,22.90767982,326.6503936,0.784030614
Covergirl,53547,3.764991489,319.9840354,2610.183523,446.7403678,California,177.9245487,Amazon,Los Angeles, California,2/11/2021,0.011766185,17.11528572,319.9840354,1.798425444
Loreal,65762,4.547559653,395.2880551,8431.530684,343.5842328,Florida,993.1235575,Ulta Beauty,Miami, Florida,7/25/2021,0.01150442,4.074992379,395.2880551,0.398025052
Covergirl,83081,4.432759943,791.1633233,1463.297386,845.6199838,California,808.5579606,Amazon,Phoenix, Arizona,10/5/2022,0.005602838,57.78866222,791.1633233,0.978486839
Loreal,95692,1.782063533,930.0478029,4840.358885,730.8916802,New York,321.5948752,Boots,Philadelphia, Pennsylvania,12/21/2022,0.001916099,15.09994811,930.0478029,2.891985771
Covergirl,72054,4.108022221,601.8861452,9906.960478,630.0891257,Chicago,920.0501943,Sephora,Miami, Florida,4/18/2023,0.006825248,6.360064998,601.8861452,0.654188379
Urban Decay,68273,1.474454517,210.3847631,2061.459729,654.5735946,Florida,610.5628839,CVS Pharmacy,Seattle, Washington,11/2/2022,0.007008371,31.75291689,370.4974959,0.344575094
NARS,49486,4.29583299,662.8292569,2977.371039,152.4825264,New York,558.385046,MAC Cosmetics,San Diego, California,8/31/2023,0.006481055,5.121381393,662.8292569,1.187046934
MAC,70253,1.317709607,519.1643736,5594.497456,907.5850277,Texas,702.5614792,MAC Cosmetics,Chicago, Illinois,1/12/2020,0.002538136,16.22281599,519.1643736,0.738959349
NARS,40271,1.315326212,287.7453581,5601.190778,238.1166134,New York,578.8842982,Boots,Denver, Colorado,8/19/2021,0.004571147,4.251178417,287.7453581,0.49706886
Clinique,83285,3.491464231,132.5306176,8395.785723,911.987369,Florida,601.2003721,Target,Houston, Texas,1/10/2021,0.026344586,10.86244217,796.254137,0.220443339
Covergirl,92231,4.399967486,854.6502959,1031.989338,391.9254637,Texas,154.6480214,CVS Pharmacy,New York City, New York,6/4/2020,0.005148266,37.97766599,854.6502959,5.526422442
Loreal,71845,3.781708978,768.6694204,9968.754098,373.1617417,California,217.6201846,MAC Cosmetics,San Diego, California,4/3/2021,0.004919812,3.743313738,768.6694204,3.532160502
Loreal,16615,4.914044076,362.4518412,2009.696822,989.176975,Florida,926.9332453,Boots,Denver, Colorado,5/17/2022,0.013557785,49.22020895,362.4518412,0.391022593
Urban Decay,28254,4.894022564,473.9340989,8279.476994,192.3863054,Chicago,259.5630328,Target,Los Angeles, California,3/31/2021,0.010326378,2.323652878,473.9340989,1.82589213
Maybelline,43469,2.011059712,560.7337754,6372.873308,472.9502162,Chicago,900.9649812,Sephora,Dallas, Texas,5/28/2021,0.003586479,7.421302659,560.7337754,0.622370222
Covergirl,84242,2.071387413,371.9377598,1427.973608,986.457858,Florida,496.6670765,Walmart,Miami, Florida,12/14/2021,0.005569178,69.08095867,371.9377598,0.748867355
Clinique,48832,3.904231276,213.4571571,8785.904508,536.1536862,New York,806.8607358,Walgreens,San Diego, California,12/28/2022,0.018290468,6.102430155,213.4571571,0.264552664
Loreal,96571,1.620070935,231.5092371,3274.198708,902.4104355,Florida,835.1038245,Amazon,Los Angeles, California,7/20/2022,0.006997867,27.56126051,231.5092371,0.277222101
Tarte,99641,1.14989058,424.3853606,8885.536362,704.5739959,Florida,415.2990728,Sephora,Los Angeles, California,11/29/2021,0.002709543,7.929448119,424.3853606,1.021878902
Clinique,69309,4.32153868,145.2046766,4458.882262,743.740091,Texas,145.927588,Sephora,Philadelphia, Pennsylvania,4/28/2021,0.029761705,16.67996702,145.2046766,0.995046095
Loreal,76696,4.349538912,708.0134401,1802.460977,331.9406621,Chicago,467.8691505,Target,San Antonio, Texas,10/15/2020,0.0061433,18.4159694,708.0134401,1.513272331
Estee Lauder,40190,1.454651831,906.2039127,2452.399704,474.3701115,Chicago,892.7641829,Boots,Dallas, Texas,1/20/2023,0.001605215,19.34309936,906.2039127,1.015054065
Revlon,67114,2.928847032,164.9049784,4481.22734,491.2159582,New York,244.8223345,Ulta Beauty,San Antonio, Texas,11/7/2021,0.017760816,10.96163888,164.9049784,0.673569994
MAC,19208,1.725335305,106.1568216,1719.322389,460.586523,New York,219.9702847,Target,Dallas, Texas,12/31/2022,0.016252703,26.78883995,106.1568216,0.482596191
Revlon,52399,1.344228139,689.3906227,7751.917119,870.5861248,California,715.0582643,Nordstrom,Denver, Colorado,8/6/2023,0.001949879,11.23059124,689.3906227,0.964104126
Urban Decay,34587,4.875123881,805.2489562,6284.210253,653.3986362,Chicago,601.6089032,Boots,Denver, Colorado,5/22/2021,0.006054182,10.39746619,805.2489562,1.338492419
NARS,94832,4.640194422,955.5871019,4066.257465,280.8037189,Texas,154.3980401,Sephora,Chicago, Illinois,12/10/2021,0.004855857,6.905704355,1879.485533,6.189114198
Tarte,39227,2.645091894,992.6014418,6969.894991,919.5781429,Texas,779.6031816,CVS Pharmacy,Chicago, Illinois,5/20/2020,0.002664808,13.19357241,992.6014418,1.273213688
MAC,87966,3.711162359,915.3586615,4983.84752,224.8051602,Florida,800.5689411,Amazon,Miami, Florida,12/27/2021,0.004054326,4.510674922,915.3586615,1.143385178
NARS,99011,1.522892073,996.0142906,8155.139625,389.7865664,Texas,338.3389993,Walgreens,Austin, Texas,5/20/2023,0.001528986,4.779643076,1351.341986,2.943835303
MAC,93889,4.20264884,653.8825082,3044.048326,512.4335131,Chicago,765.5421392,MAC Cosmetics,Austin, Texas,10/19/2020,0.006427223,16.83394803,653.8825082,0.854143064
NARS,35254,2.311997416,540.7010408,6176.030985,183.2886044,Chicago,624.7541819,MAC Cosmetics,New York City, New York,11/30/2023,0.004275926,2.967741011,540.7010408,0.865462059
Revlon,80324,1.229087158,798.5508496,2792.174126,575.7337594,Florida,553.1650381,Walmart,Austin, Texas,9/11/2023,0.001539147,20.6195507,798.5508496,1.443603255
Revlon,51391,4.057817697,356.7649499,2148.232234,231.6770236,Florida,217.6816245,Boots,San Antonio, Texas,11/27/2021,0.011373925,10.78454275,1932.187828,1.638930023
Loreal,97249,4.541327262,502.0323943,9361.660939,352.4069852,California,730.0761,Walmart,Phoenix, Arizona,6/2/2021,0.009045885,3.764363904,502.0323943,0.687643924
Urban Decay,19922,4.70947809,378.6806825,6511.849571,904.9530145,California,406.4835313,Amazon,Miami, Florida,6/5/2021,0.012436542,13.89701965,378.6806825,0.931601537
MAC,72449,2.454049749,418.2418526,2394.488151,280.5010568,Texas,857.0669259,Nordstrom,Boston, Massachusetts,8/27/2020,0.005867537,11.71444747,418.2418526,0.487992058
Covergirl,54087,4.182078744,438.8929543,9908.422191,605.093018,Florida,150.0239995,Walmart,Austin, Texas,2/6/2020,0.009528699,6.106855424,438.8929543,2.925484961
Tarte,80676,2.949578243,839.9675673,3906.023227,831.6156592,New York,105.7626258,Target,Houston, Texas,5/13/2022,0.003511538,21.29059688,839.9675673,7.942007502
Loreal,56982,1.793966932,825.2723082,1009.759832,797.3096889,Chicago,211.7436412,Walgreens,Boston, Massachusetts,1/23/2020,0.002173788,78.96032934,825.2723082,3.897506926
Estee Lauder,86091,3.713458067,742.2962737,9591.843631,916.8216966,Florida,187.2302032,Nordstrom,San Antonio, Texas,3/3/2021,0.005002663,9.558346986,742.2962737,3.964618213
Clinique,95455,4.105111499,447.4450411,1304.638234,123.8143005,California,862.0997363,MAC Cosmetics,Houston, Texas,10/23/2022,0.00917456,9.490316724,447.4450411,0.519017722
Loreal,20541,1.467016174,438.4002141,6802.923778,355.3882368,California,177.8144361,Ulta Beauty,Austin, Texas,1/23/2023,0.003346294,5.224051428,438.4002141,2.465492812
Revlon,60122,1.895593203,548.6289627,8405.917156,839.797399,California,228.3646167,Boots,San Antonio, Texas,4/23/2022,0.003455146,9.990550507,548.6289627,2.402425431
NARS,28845,2.53327718,226.8332127,1549.223574,949.4435272,Texas,901.6981883,Walmart,Philadelphia, Pennsylvania,12/7/2022,0.011168017,61.28512006,226.8332127,0.251562236
Tarte,69560,3.465576643,802.3288978,1800.358375,890.4030017,Chicago,817.1021506,Walmart,Seattle, Washington,2/12/2022,0.004319397,49.45698667,1650.630467,0.981919944
Covergirl,75957,2.911506388,547.5761984,6753.606467,398.9966648,Florida,815.7170123,MAC Cosmetics,Chicago, Illinois,12/16/2022,0.00531708,5.907905158,547.5761984,0.671282062
NARS,49442,1.283523927,559.8319759,9889.555639,439.3238622,Texas,470.700401,Ulta Beauty,Los Angeles, California,4/9/2023,0.002292695,4.442301335,1352.306963,1.189359462
Revlon,12026,4.069902814,322.5635189,7346.169223,702.4179266,Texas,963.9689076,Amazon,Phoenix, Arizona,1/20/2023,0.012617369,9.561689982,322.5635189,0.334620252
Clinique,32551,1.315986028,617.1820189,3596.870093,453.8802217,Florida,744.4087959,Boots,Los Angeles, California,11/28/2022,0.002132249,12.61875492,617.1820189,0.829090175
NARS,85140,4.24985189,533.6189103,1935.533137,407.6425224,Texas,897.6035377,Sephora,Houston, Texas,3/11/2022,0.007964208,21.06099423,533.6189103,0.594492878
Revlon,97473,3.468545026,869.8640998,5503.06068,888.8525426,New York,785.3573128,Amazon,Chicago, Illinois,12/28/2021,0.003987456,16.15196696,1235.604507,1.10760298
NARS,33431,4.979797914,351.4557297,5550.195683,400.7023194,Florida,295.1871805,Target,San Antonio, Texas,7/6/2022,0.014169062,7.21960706,351.4557297,1.190619894
NARS,37686,3.622557101,739.2513719,9519.50692,405.0199954,Florida,117.2033905,CVS Pharmacy,New York City, New York,8/22/2020,0.004900305,4.254632081,739.2513719,6.307423091
Estee Lauder,91980,2.671922167,160.7840477,8292.306735,325.770395,California,337.5333254,Amazon,Chicago, Illinois,1/18/2021,0.01661808,3.928585923,1066.315692,0.476350142
Covergirl,64330,4.109500562,865.4978338,8701.633598,512.0378807,Florida,610.5170865,Walgreens,Austin, Texas,8/19/2022,0.004748135,5.884387971,865.4978338,1.417647193
Covergirl,84139,1.661925993,110.4578477,1750.83806,185.8977107,New York,862.7256371,Walmart,New York City, New York,11/24/2020,0.015045794,10.61764162,110.4578477,0.128033575
Urban Decay,57894,2.80220035,234.7409292,9186.467613,201.7749701,Texas,139.8774104,Target,Houston, Texas,12/12/2022,0.011937417,2.196436962,234.7409292,1.678190414
Tarte,56103,1.634333828,845.6343401,7707.089625,209.3080513,New York,905.0697279,Ulta Beauty,San Diego, California,11/5/2020,0.001932672,2.715785873,845.6343401,0.934330598
Loreal,63917,2.69912339,526.5487235,4310.816409,959.9392381,Florida,766.102058,Walgreens,San Antonio, Texas,10/25/2023,0.005126066,22.26815403,526.5487235,0.687308849
Loreal,52542,4.345870123,753.0614767,3343.834707,786.4708521,New York,152.5370881,Ulta Beauty,Philadelphia, Pennsylvania,4/4/2023,0.005770937,23.52002779,753.0614767,4.936907384
Estee Lauder,80009,2.464217272,978.382972,8075.733166,494.9810233,Chicago,729.9745017,Amazon,Houston, Texas,5/28/2020,0.002518663,6.129239453,978.382972,1.340297462
Maybelline,95907,3.499095836,477.4978595,4108.956122,859.9993585,Chicago,113.8520226,Sephora,San Francisco, California,6/20/2021,0.007327982,20.92987447,742.0720009,4.194021755
NARS,98942,4.873027124,690.5899326,9742.327054,249.5184883,Texas,747.0133962,MAC Cosmetics,Denver, Colorado,5/5/2022,0.007056325,2.561179551,690.5899326,0.924467936
Estee Lauder,86010,1.658010551,532.798689,1480.941388,234.2271448,Chicago,389.2618952,CVS Pharmacy,Houston, Texas,3/27/2022,0.003111889,15.81609825,532.798689,1.368740931
NARS,27221,3.240731742,791.7138523,8166.784301,754.181799,Chicago,257.9877909,Walgreens,Boston, Massachusetts,12/26/2021,0.004093312,9.234746152,791.7138523,3.068803564
Covergirl,66233,4.143913953,967.3252233,2010.830051,449.7234153,Florida,800.6090154,Nordstrom,Boston, Massachusetts,4/29/2023,0.004283889,22.36506337,1141.858627,1.208236736
Maybelline,75393,4.638853251,849.362027,3171.021885,554.9095855,California,138.2230863,MAC Cosmetics,New York City, New York,11/8/2021,0.005461574,17.49939312,849.362027,6.144863711
Clinique,74259,3.18981244,887.36318,7214.530713,987.4248268,New York,184.5423718,Target,Chicago, Illinois,7/22/2021,0.003594709,13.68661201,887.36318,4.808452235
Tarte,17798,3.390097171,568.959499,5836.556199,740.1780555,Chicago,441.6127895,Walgreens,Phoenix, Arizona,12/31/2021,0.005958416,12.6817601,568.959499,1.288367349
Loreal,45272,4.300004085,682.4117894,2371.563102,250.8515749,California,305.751692,Boots,Boston, Massachusetts,11/5/2023,0.006301187,10.5774784,682.4117894,2.231915006
Urban Decay,57860,2.534438877,856.0947318,1310.256078,509.6024301,Texas,977.4264099,Nordstrom,Los Angeles, California,10/18/2021,0.002960465,38.89334603,856.0947318,0.875866176
Urban Decay,87152,4.598829315,170.4429464,5919.194901,375.6966906,Florida,271.3864272,Boots,Phoenix, Arizona,6/12/2023,0.026981635,6.347091065,170.4429464,0.628045213
Clinique,98267,4.048659266,255.9261013,4571.849452,910.1904857,Florida,669.0590126,Walmart,Houston, Texas,11/14/2022,0.015819642,19.90858394,255.9261013,0.382516484
Tarte,49273,1.703890985,927.2217415,6300.400466,558.413675,Chicago,628.448541,MAC Cosmetics,Miami, Florida,3/13/2021,0.001837631,8.863145733,927.2217415,1.475413945
Revlon,30600,1.067191687,287.2724347,8259.778937,791.9857964,California,386.7044725,Sephora,New York City, New York,9/28/2021,0.003714912,9.588462384,287.2724347,0.742873318
Tarte,93927,2.768254723,996.7439683,4122.198363,521.0622378,New York,578.6620084,Amazon,Seattle, Washington,1/18/2022,0.002777298,12.64039699,1225.482351,1.722497682
Revlon,32692,3.489012744,500.7102575,7228.551302,875.9452178,Florida,886.4923604,Ulta Beauty,San Francisco, California,10/17/2020,0.006968127,12.11785296,636.0810501,0.564821853
Covergirl,63466,2.508834206,520.2735824,4014.035531,988.1935166,Texas,426.8172917,Boots,Houston, Texas,6/17/2023,0.004822144,24.61845464,1000.253376,1.218960882
MAC,57052,4.068382796,149.7930426,2176.075769,675.536747,Texas,764.2314886,CVS Pharmacy,Miami, Florida,10/23/2023,0.027160025,31.04380631,149.7930426,0.196004803
Clinique,66780,2.546055218,631.5587064,2629.274656,666.1246206,California,878.2606389,Ulta Beauty,Houston, Texas,12/6/2022,0.004031383,25.33491961,631.5587064,0.719101686
MAC,89062,2.671209145,390.0643848,4101.983713,606.6992769,Texas,438.4623926,MAC Cosmetics,Austin, Texas,6/17/2023,0.006848124,14.79038727,390.0643848,0.889618794
Estee Lauder,84519,1.875838068,577.4166005,2014.682161,725.3928098,Texas,954.7249934,CVS Pharmacy,New York City, New York,12/16/2021,0.003248674,36.00532253,577.4166005,0.604798873
NARS,44848,4.785175721,811.9743435,4171.350489,593.3123116,California,957.3387902,Ulta Beauty,Seattle, Washington,2/10/2023,0.00589326,14.22350659,1380.822718,0.84815778
Maybelline,75007,4.819712936,244.6895744,2641.601532,138.195549,Texas,959.332016,Target,New York City, New York,4/9/2023,0.019697255,5.231506242,244.6895744,0.25506245
Covergirl,58448,1.199192718,701.0825068,5446.752084,787.5125158,Texas,546.2695776,Amazon,Los Angeles, California,4/5/2022,0.001710487,14.45838738,701.0825068,1.28340024
Covergirl,57310,1.859826239,533.4890513,6971.891855,833.7597472,Texas,332.933622,Nordstrom,Dallas, Texas,11/23/2021,0.003486156,11.95887378,533.4890513,1.602388633
Covergirl,87124,1.716696697,174.9260537,9851.044649,261.0937304,Florida,273.5606075,Target,San Francisco, California,3/5/2022,0.009813842,2.650416678,174.9260537,0.639441677
Clinique,79215,1.54416736,994.5478164,7174.17386,185.2064276,Chicago,322.1250959,Nordstrom,New York City, New York,8/5/2023,0.001552633,2.581571499,994.5478164,3.087458348
Covergirl,65449,4.240005697,703.4845778,6538.032511,747.8759196,Texas,792.3762727,Walmart,San Antonio, Texas,4/13/2021,0.006027148,11.43885287,703.4845778,0.887816309
Maybelline,85956,3.893932643,498.5988533,5596.130159,897.5320095,Chicago,833.3624746,Amazon,Chicago, Illinois,5/18/2020,0.00780975,16.03844056,498.5988533,0.598297702
Estee Lauder,30483,1.368100398,453.6026131,2385.908681,439.5316216,California,978.3603156,Walgreens,Miami, Florida,9/7/2022,0.003016077,18.42198007,453.6026131,0.46363554
Urban Decay,21246,2.675138428,970.3906141,8894.718024,360.888825,Chicago,646.1868316,MAC Cosmetics,Phoenix, Arizona,6/3/2022,0.002756765,4.057338569,970.3906141,1.501718337
Estee Lauder,44666,2.620713868,518.3683739,4996.789572,202.2764481,Texas,576.0934479,CVS Pharmacy,Houston, Texas,8/11/2023,0.005055698,4.048128208,1442.783249,0.899799114
Maybelline,97984,3.622256071,517.7578204,8869.49321,502.4053895,New York,921.5771122,Nordstrom,Boston, Massachusetts,10/30/2021,0.006996043,5.664420475,517.7578204,0.561817143
Maybelline,40760,4.18663263,444.1854113,5544.871384,159.8106623,California,497.1976426,Walgreens,Los Angeles, California,12/16/2022,0.009425417,2.882134702,444.1854113,0.893377951
NARS,50224,2.95596435,324.131381,5701.588856,651.9939463,New York,916.9689672,Walgreens,Austin, Texas,7/9/2021,0.009119649,11.43530273,324.131381,0.353481298
NARS,54835,4.363245785,743.0559553,5739.661124,316.3832233,New York,495.7927211,Ulta Beauty,Dallas, Texas,11/26/2021,0.005872029,5.512228274,1875.99223,1.498723002
Loreal,85365,1.700002666,827.5163674,2662.460338,294.7733331,California,318.3647089,CVS Pharmacy,Chicago, Illinois,6/15/2020,0.002054343,11.07146382,827.5163674,2.599271666
Clinique,25298,3.230824901,419.9446497,1009.383162,637.3627978,Chicago,863.7915723,Target,Phoenix, Arizona,6/30/2022,0.007693454,63.14379132,419.9446497,0.486164329
NARS,46897,4.944910658,449.3017,7277.871942,731.5212695,Florida,885.2169765,Walmart,Seattle, Washington,6/4/2022,0.011005769,10.05130724,449.3017,0.507561097
NARS,24968,3.155577678,543.1455292,7618.44827,552.0075765,Chicago,618.1955612,Target,San Antonio, Texas,11/26/2022,0.00580982,7.245669419,759.4156867,0.878598235
Maybelline,31441,1.243839915,249.5908412,1227.559233,572.1628182,Florida,921.2149831,Boots,Miami, Florida,5/18/2022,0.004983516,46.60979305,249.5908412,0.270936585
Estee Lauder,59030,1.175308503,241.0149177,9569.017062,661.255229,Florida,531.8145124,Walmart,New York City, New York,5/7/2020,0.004876497,6.910377783,241.0149177,0.45319357
Estee Lauder,87789,2.706804475,742.1785928,5963.707779,643.3824915,California,676.1926396,Boots,San Antonio, Texas,6/16/2021,0.003647107,10.78829673,742.1785928,1.097584548
NARS,56798,2.246825056,743.2256628,1269.665674,951.6481811,Florida,441.4998913,Walgreens,Phoenix, Arizona,12/10/2022,0.003023072,74.95265881,1618.25418,1.683410749
Covergirl,82641,1.831796498,204.444427,9110.478912,654.3659271,California,959.5604843,Sephora,San Francisco, California,2/15/2022,0.008959875,7.182563436,204.444427,0.21306049
Tarte,15577,4.068891914,723.2127901,7682.328879,507.3892268,Chicago,469.4588582,Walmart,San Diego, California,2/3/2021,0.005626134,6.604627773,723.2127901,1.540524324
Urban Decay,47547,2.211093652,563.1398879,2611.631731,630.3663343,New York,632.67894,Nordstrom,Denver, Colorado,12/11/2020,0.003926367,24.13687683,563.1398879,0.89008793
Maybelline,21830,3.086404327,866.4617043,4194.961511,609.312023,Chicago,797.7835113,Boots,Philadelphia, Pennsylvania,7/30/2023,0.003562078,14.52485372,866.4617043,1.086086253
Loreal,46661,1.322703966,684.7951898,4048.74254,334.5190039,California,638.9166212,Nordstrom,Philadelphia, Pennsylvania,11/23/2020,0.001931532,8.262293801,684.7951898,1.071806817
MAC,18974,3.521592285,754.6517771,9876.290011,814.1606707,Florida,797.2027381,Ulta Beauty,Phoenix, Arizona,10/27/2020,0.004666513,8.243588127,754.6517771,0.946624668
NARS,19126,1.752169994,855.4162655,5999.433071,168.3935137,Florida,101.1240549,CVS Pharmacy,Houston, Texas,6/26/2020,0.002048324,2.806823773,855.4162655,8.459077976
Maybelline,88656,3.151748847,131.9658776,5131.10818,412.4590289,New York,736.9576961,Target,Boston, Massachusetts,1/8/2021,0.023883059,8.038400564,131.9658776,0.179068457
Maybelline,97190,1.90683583,185.0477555,2022.100819,612.7426936,Texas,609.4494251,Target,San Antonio, Texas,2/24/2022,0.010304561,30.30228206,185.0477555,0.303631028
Maybelline,81601,3.292091839,705.6767166,3577.711918,572.5861755,Florida,329.9846858,Amazon,Philadelphia, Pennsylvania,12/30/2020,0.004665156,16.00425603,705.6767166,2.138513534
